Original u	Witness	Lower u	Upper u
0.8098407273	-0.2006192083 - 1.8888292216*E1 - 1.9957076308*E1^2 + 0.006701249*E1^3 - 1.1542756254*E2 - 4.8037392556*E1*E2 + 0.161610007*E2^2 + 0.8078922293*E3 + 3.3093116438*E1*E3 - 0.057019071*E2*E3 - 0.0018082288*E3^2 + Piecewise[{{5.1179703906 + 16.4203817664*E1, E1 >= -0.3116840073}, {-5.6743329832 - 18.2054030688*E1, E1 < -0.3116840073}}, 3.6086489575 + 11.577908628*E1]	0.8098378375	0.8098439498
0.8098433861	-0.2229383901 - 1.9908304743*E1 - 1.9524603032*E1^2 + 0.0157158451*E1^3 - 1.2588557558*E2 - 5.1719965241*E1*E2 + 0.1741647428*E2^2 + 0.8499764355*E3 + 3.498357323*E1*E3 - 0.0534060582*E2*E3 - 0.0018070232*E3^2 + Piecewise[{{5.3905933885 + 17.2945814046*E1, E1 >= -0.3116926199}, {-6.0119916752 - 19.2882066849*E1, E1 == -0.3116926199 || E1 < -0.3116926199}}, -3.5961114485 - 11.5373647582*E1]	0.8098407273	0.8098463061
0.8098461501	-0.1143939386 - 1.6354403196*E1 - 1.870313468*E1^2 + 0.0154271913*E1^3 - 1.0965603396*E2 - 4.6666145708*E1*E2 + 0.1817557751*E2^2 + 0.7324864549*E3 + 3.1472152003*E1*E3 - 0.049412925*E2*E3 - 0.0002415982*E3^2 + Piecewise[{{-5.1015546208 - 16.3667913562*E1, E1 < -0.3117015736}, {5.1600333945 + 16.5544027725*E1, E1 >= -0.3117015736}}, -3.0175582201 - 9.6809207122*E1]	0.8098433861	0.8098496475
0.8098486897	-0.2982160986 - 2.2040263886*E1 - 1.9236089427*E1^2 + 0.0143158422*E1^3 - 1.2563756081*E2 - 5.1492069843*E1*E2 + 0.1674692286*E2^2 + 0.8581126096*E3 + 3.4990742125*E1*E3 - 0.0562804414*E2*E3 - 0.0024762796*E3^2 + Piecewise[{{5.5975197175 + 17.9574710495*E1, E1 >= -0.3117098005}}, -6.2150988839 - 19.9387342806*E1]	0.8098461501	0.8098514078
0.8098510602	-0.2674745812 - 2.2127184773*E1 - 2.1468898558*E1^2 + 0.0154290124*E1^3 - 1.4071349824*E2 - 5.6627359623*E1*E2 + 0.1817601855*E2^2 + 0.963268766*E3 + 3.8874313302*E1*E3 - 0.0494100364*E2*E3 - 0.0002412588*E3^2 + Piecewise[{{5.9243947328 + 19.0056545512*E1, E1 >= -0.3117174795}}, -6.6370339609 - 21.2918248014*E1]	0.8098486897	0.8098536609
0.8098534481	-0.3034084562 - 2.2884486595*E1 - 2.0201030682*E1^2 + 0.015429898*E1^3 - 1.3643054083*E2 - 5.5252126954*E1*E2 + 0.1817623304*E2^2 + 0.9216213336*E3 + 3.7537412849*E1*E3 - 0.0494086316*E2*E3 - 0.0002410938*E3^2 + Piecewise[{{5.9058458485 + 18.9456789825*E1, E1 > -0.3117252147}, {-6.6141931175 - 21.2180240981*E1, E1 == -0.3117252147 || E1 < -0.3117252147}}, -3.9310406474 - 12.610595685*E1]	0.8098510602	0.8098560016
0.8098560444	-0.2530433132 - 2.0751357432*E1 - 1.9048448791*E1^2 + 0.0102543476*E1^3 - 1.2075975331*E2 - 5.0570930099*E1*E2 + 0.1741976739*E2^2 + 0.8326459216*E3 + 3.4361358561*E1*E3 - 0.0627597604*E2*E3 - 0.0044246095*E3^2 + Piecewise[{{5.4273138879 + 17.4101009614*E1, E1 >= -0.3117336252}, {-5.9866543125 - 19.2043906348*E1, E1 < -0.3117336252}}, -3.5762979694 - 11.4722881338*E1]	0.8098534481	0.8098588715
0.8098583953	-0.2469425678 - 2.1326974448*E1 - 2.1003136045*E1^2 + 0.0171054923*E1^3 - 1.3656310489*E2 - 5.5309970289*E1*E2 + 0.180924336*E2^2 + 0.9285129564*E3 + 3.7750577628*E1*E3 - 0.050609348*E2*E3 - 0.0007141298*E3^2 + Piecewise[{{5.7624549524 + 18.4847373386*E1, E1 >= -0.3117412407}, {-6.4432988525 - 20.6687406441*E1, E1 < -0.3117412407}}, -3.7699274793 - 12.0931304135*E1]	0.8098560444	0.809860983
0.8098610812	-0.2438239581 - 2.0473616645*E1 - 2.0361659165*E1^2 + 0.0051514759*E1^3 - 1.1734694597*E2 - 4.8792992447*E1*E2 + 0.1634880014*E2^2 + 0.8156821141*E3 + 3.3432041208*E1*E3 - 0.0577181643*E2*E3 - 0.001399398*E3^2 + Piecewise[{{5.3333033541 + 17.1076322381*E1, E1 >= -0.3117499418}, {-5.7961866372 - 18.5924225175*E1, E1 < -0.3117499418}}, -3.4910624367 - 11.1982777508*E1]	0.8098583953	0.8098640813
0.8098636608	-0.2494365128 - 2.0645838473*E1 - 2.0578256196*E1^2 + 0.0067137523*E1^3 - 1.2013122262*E2 - 4.9535017832*E1*E2 + 0.1616155681*E2^2 + 0.8320485249*E3 + 3.3860298555*E1*E3 - 0.0570068396*E2*E3 - 0.0018098971*E3^2 + Piecewise[{{5.400769885 + 17.3235802142*E1, E1 >= -0.3117582981}}, -5.88526055 - 18.8776388166*E1]	0.8098610812	0.8098665397
0.8098662081	-0.2531969663 - 2.0629333925*E1 - 2.0139255328*E1^2 + 0.0067151414*E1^3 - 1.2151268609*E2 - 4.9976850558*E1*E2 + 0.1616161858*E2^2 + 0.8491547435*E3 + 3.4408114377*E1*E3 - 0.0570054808*E2*E3 - 0.0018100824*E3^2 + Piecewise[{{5.4227060014 + 17.3934823939*E1, E1 >= -0.3117665502}, {-6.049865678 - 19.4051147396*E1, E1 < -0.3117665502}}, -3.6912975711 - 11.8399410362*E1]	0.8098636608	0.8098689818
0.8098689762	-0.2376079655 - 1.9865307974*E1 - 1.9052325929*E1^2 + 0.0051541264*E1^3 - 1.0887168766*E2 - 4.6070872966*E1*E2 + 0.1634918908*E2^2 + 0.7465637861*E3 + 3.1212550961*E1*E3 - 0.0577146431*E2*E3 - 0.0013995294*E3^2 + Piecewise[{{5.0887294722 + 16.3217738158*E1, E1 >= -0.3117755172}, {-5.494889067 - 17.6245046989*E1, E1 < -0.3117755172}}, -3.3090938651 - 10.6137066031*E1]	0.8098662081	0.8098720417
0.8098714369	-0.2471278924 - 2.0634310279*E1 - 2.0781281581*E1^2 + 0.006717993*E1^3 - 1.2483382947*E2 - 5.1039416614*E1*E2 + 0.1616174537*E2^2 + 0.8776818584*E3 + 3.5321262477*E1*E3 - 0.0570026916*E2*E3 - 0.0018104628*E3^2 + Piecewise[{{5.4956300288 + 17.6264306105*E1, E1 >= -0.3117834887}, {-6.1397330585 - 19.6922969988*E1, E1 < -0.3117834887}}, 3.8896024238 + 12.4753316484*E1]	0.8098689762	0.8098741391
0.809874291	-0.1893400004 - 1.8126546998*E1 - 1.8442342042*E1^2 + 0.0051559109*E1^3 - 1.0431861652*E2 - 4.4608221467*E1*E2 + 0.1634945091*E2^2 + 0.7234324625*E3 + 3.0469066009*E1*E3 - 0.0577122725*E2*E3 - 0.0013996179*E3^2 + Piecewise[{{4.8114674331 + 15.4316213957*E1, E1 >= -0.3117927345}}, -5.2897989387 - 16.9657543392*E1]	0.8098714369	0.8098774476
0.8098769638	-0.1956763571 - 1.8738166931*E1 - 1.9752832768*E1^2 + 0.0051568084*E1^3 - 1.128343186*E2 - 4.7338203628*E1*E2 + 0.1634958259*E2^2 + 0.7928422504*E3 + 3.2694370002*E1*E3 - 0.0577110803*E2*E3 - 0.0013996623*E3^2 + Piecewise[{{5.0574093545 + 16.2199703655*E1, E1 >= -0.311801393}}, -5.5928008628 - 17.937061823*E1]	0.809874291	0.8098799463
0.8098794628	-0.2875987101 - 2.1861932159*E1 - 1.9700365808*E1^2 + 0.0063288888*E1^3 - 1.1915720828*E2 - 4.9708065143*E1*E2 + 0.1671127348*E2^2 + 0.8163877862*E3 + 3.3655608208*E1*E3 - 0.0610369376*E2*E3 - 0.0022168582*E3^2 + Piecewise[{{5.5175249394 + 17.6951797207*E1, E1 >= -0.3118094886}}, -6.0129186822 - 19.2839503032*E1]	0.8098769638	0.8098821779
0.8098818957	-0.2496565725 - 2.0651820333*E1 - 2.058069101*E1^2 + 0.0067236975*E1^3 - 1.2020656235*E2 - 4.9550049605*E1*E2 + 0.1616199897*E2^2 + 0.832580666*E3 + 3.3871130619*E1*E3 - 0.0569971123*E2*E3 - 0.0018112239*E3^2 + Piecewise[{{5.4032601402 + 17.3282846369*E1, E1 >= -0.3118173699}, {-5.8883636625 - 18.8840142698*E1, E1 < -0.3118173699}}, -3.55441732 - 11.3990356639*E1]	0.8098794628	0.8098846105
0.8098842422	-0.2573654048 - 2.0625680258*E1 - 1.8912556423*E1^2 + 0.0143228091*E1^3 - 1.1992663215*E2 - 4.9643695094*E1*E2 + 0.1674980428*E2^2 + 0.8178000293*E3 + 3.3686327735*E1*E3 - 0.0562685243*E2*E3 - 0.0024760828*E3^2 + Piecewise[{{5.3341004065 + 17.1060719786*E1, E1 >= -0.3118249715}}, -5.8906368897 - 18.8908439956*E1]	0.8098818957	0.8098867919
0.8098864679	-0.2986594026 - 2.2051612071*E1 - 1.9239315868*E1^2 + 0.0143232454*E1^3 - 1.2577665434*E2 - 5.1518694654*E1*E2 + 0.1674998472*E2^2 + 0.8591277307*E3 + 3.5010949161*E1*E3 - 0.0562677781*E2*E3 - 0.0024760704*E3^2 + Piecewise[{{5.6023593544 + 17.9659434768*E1, E1 >= -0.3118321819}, {-6.2211356508 - 19.9502681628*E1, E1 < -0.3118321819}}, -3.7684722894 - 12.0849370528*E1]	0.8098842422	0.8098888496
0.8098886578	-0.259025822 - 2.1347888917*E1 - 1.9849479197*E1^2 + 0.0154429597*E1^3 - 1.302258623*E2 - 5.3244060692*E1*E2 + 0.1817939623*E2^2 + 0.8778196915*E3 + 3.6120452841*E1*E3 - 0.0493879133*E2*E3 - 0.0002386592*E3^2 + Piecewise[{{5.6195798504 + 18.0207571027*E1, E1 >= -0.3118392761}}, -6.2616534082 - 20.0797458412*E1]	0.8098864679	0.8098910362
0.8098910527	-0.2083276124 - 1.9010362218*E1 - 1.8777199657*E1^2 + 0.014324144*E1^3 - 1.1452484005*E2 - 4.790839167*E1*E2 + 0.167503564*E2^2 + 0.7815002247*E3 + 3.2520168397*E1*E3 - 0.0562662409*E2*E3 - 0.002476045*E3^2 + Piecewise[{{5.0570566207 + 16.2164653296*E1, E1 >= -0.3118470344}, {-5.5493231111 - 17.7950164659*E1, E1 < -0.3118470344}}, 3.5051829288 + 11.2400713899*E1]	0.8098886578	0.8098937149
0.8098930757	-0.2679869888 - 2.2141131426*E1 - 2.1472986295*E1^2 + 0.0154445989*E1^3 - 1.4088566728*E2 - 5.6660057158*E1*E2 + 0.1817979318*E2^2 + 0.9645287864*E3 + 3.8899412317*E1*E3 - 0.0493853132*E2*E3 - 0.0002383536*E3^2 + Piecewise[{{5.9302005575 + 19.0159766782*E1, E1 >= -0.3118535881}}, -6.6443592245 - 21.306021412*E1]	0.8098910527	0.8098952946
0.809895397	-0.2079897553 - 2.009147351*E1 - 2.0901461688*E1^2 + 0.0100104083*E1^3 - 1.2238225614*E2 - 5.1493548822*E1*E2 + 0.1817172941*E2^2 + 0.8581231895*E3 + 3.5397564403*E1*E3 - 0.0640113941*E2*E3 - 0.0045714536*E3^2 + Piecewise[{{5.4301582904 + 17.4121047818*E1, E1 >= -0.311861108}}, -6.0266870836 - 19.3249075576*E1]	0.8098930757	0.809897977
0.8098977877	-0.2264248248 - 2.0134358624*E1 - 1.9143948222*E1^2 + 0.01001041*E1^3 - 1.1567124328*E2 - 4.9340643365*E1*E2 + 0.1817213102*E2^2 + 0.8031274736*E3 + 3.3633418618*E1*E3 - 0.0640106223*E2*E3 - 0.0045713974*E3^2 + Piecewise[{{5.2843470518 + 16.9441321196*E1, E1 >= -0.3118688532}}, -5.7938792094 - 18.5779347657*E1]	0.809895397	0.809900417
0.8098999739	-0.2588625478 - 2.0754792212*E1 - 1.9177154572*E1^2 + 0.0143258926*E1^3 - 1.2169743804*E2 - 5.0204302355*E1*E2 + 0.167510797*E2^2 + 0.8321778446*E3 + 3.4142410992*E1*E3 - 0.0562632497*E2*E3 - 0.0024759953*E3^2 + Piecewise[{{5.3856934225 + 17.2687046699*E1, E1 >= -0.3118759354}}, -5.9542212902 - 19.091634249*E1]	0.8098977877	0.8099023535
0.8099020593	-0.2177294654 - 2.0250566895*E1 - 2.0580547627*E1^2 + 0.0154479325*E1^3 - 1.3080133149*E2 - 5.3421866615*E1*E2 + 0.1818060042*E2^2 + 0.8896626839*E3 + 3.6495680599*E1*E3 - 0.0493800258*E2*E3 - 0.0002377322*E3^2 + Piecewise[{{5.5239808753 + 17.711726335*E1, E1 >= -0.3118826912}}, -6.14391509 - 19.6994423328*E1]	0.8098999739	0.8099043816
0.8099042411	-0.2453088574 - 2.0286441309*E1 - 1.9070058233*E1^2 + 0.014326729*E1^3 - 1.1978795956*E2 - 4.9590100148*E1*E2 + 0.167514257*E2^2 + 0.8186924136*E3 + 3.3708676148*E1*E3 - 0.0562618188*E2*E3 - 0.0024759716*E3^2 + Piecewise[{{5.2979215187 + 16.9865196238*E1, E1 >= -0.3118897594}, {-5.846087744 - 18.7440836629*E1, E1 < -0.3118897594}}, -3.4487723355 - 11.057664548*E1]	0.8099020593	0.8099066287
0.8099064801	-0.2042981648 - 1.9236578966*E1 - 1.9678923577*E1^2 + 0.0089052086*E1^3 - 1.1292179283*E2 - 4.7496525752*E1*E2 + 0.1811022016*E2^2 + 0.7729741452*E3 + 3.2351325922*E1*E3 - 0.0470354741*E2*E3 - 0.0007007587*E3^2 + Piecewise[{{5.0841958853 + 16.3008803405*E1, E1 >= -0.3118970129}}, -5.5929137266 - 17.9319246286*E1]	0.8099042411	0.8099089625
0.8099086267	-0.1858830337 - 1.9049268887*E1 - 2.0972157275*E1^2 + 0.008906279*E1^3 - 1.1901606777*E2 - 4.9449323914*E1*E2 + 0.1810992987*E2^2 + 0.8265957926*E3 + 3.4069714765*E1*E3 - 0.0470358547*E2*E3 - 0.0007012382*E3^2 + Piecewise[{{5.1984896627 + 16.666955896*E1, E1 >= -0.3119039671}, {-5.7337470884 - 18.3830527793*E1, E1 < -0.3119039671}}, 1.1558375174 + 3.705748049*E1]	0.8099064801	0.8099110567
0.8099109035	-0.1784882844 - 1.8122075532*E1 - 1.900111707*E1^2 + 0.014328035*E1^3 - 1.1102690197*E2 - 4.6778232087*E1*E2 + 0.1675196595*E2^2 + 0.7540379485*E3 + 3.1633740529*E1*E3 - 0.0562595846*E2*E3 - 0.0024759345*E3^2 + Piecewise[{{4.8971761623 + 15.7005388541*E1, E1 >= -0.3119113432}}, -5.3860027351 - 17.2677360192*E1]	0.8099086267	0.8099134528
0.8099129607	-0.268908296 - 2.116487728*E1 - 1.9463074504*E1^2 + 0.0143284383*E1^3 - 1.2230224454*E2 - 5.0392195709*E1*E2 + 0.1675213278*E2^2 + 0.8318377305*E3 + 3.4127378329*E1*E3 - 0.0562588946*E2*E3 - 0.002475923*E3^2 + Piecewise[{{5.4433195103 + 17.45112296*E1, E1 >= -0.311918008}, {-6.0588959676 - 19.424643057*E1, E1 < -0.311918008}}, -3.6120010342 - 11.5799695499*E1]	0.8099109035	0.8099151738
0.8099150173	-0.2590338246 - 2.0759442449*E1 - 1.9178775239*E1^2 + 0.0143288415*E1^3 - 1.2175376641*E2 - 5.0215403906*E1*E2 + 0.1675229956*E2^2 + 0.8325897938*E3 + 3.415083526*E1*E3 - 0.0562582049*E2*E3 - 0.0024759116*E3^2 + Piecewise[{{5.3876355306 + 17.2722328138*E1, E1 >= -0.3119246706}, {-5.9566350651 - 19.0963896961*E1, E1 < -0.3119246706}}, -3.5154911908 - 11.2703210821*E1]	0.8099129607	0.8099172557
0.8099170015	-0.2505720385 - 2.0785329984*E1 - 2.0131986233*E1^2 + 0.0143292305*E1^3 - 1.2672599981*E2 - 5.1808502667*E1*E2 + 0.1675246047*E2^2 + 0.875211309*E3 + 3.5516580251*E1*E3 - 0.0562575395*E2*E3 - 0.0024759005*E3^2 + Piecewise[{{0., E1 == -0.3119310988}, {5.4985424417 + 17.6274262596*E1, E1 > -0.3119310988}}, -6.0932846483 - 19.5340723393*E1]	0.8099150173	0.8099191882
0.8099190538	-0.2454786545 - 2.0291140907*E1 - 1.9071725205*E1^2 + 0.0143296328*E1^3 - 1.1984363669*E2 - 4.9601193614*E1*E2 + 0.1675262691*E2^2 + 0.8190992164*E3 + 3.3717075139*E1*E3 - 0.0562568512*E2*E3 - 0.0024758891*E3^2 + Piecewise[{{5.2998441977 + 16.990070108*E1, E1 >= -0.3119377474}}, -5.8484737748 - 18.7488491646*E1]	0.8099170015	0.8099212995
0.809921382	-0.2063787986 - 1.8619941492*E1 - 1.8527267099*E1^2 + 0.0067452437*E1^3 - 1.075035378*E2 - 4.5458084151*E1*E2 + 0.1616295633*E2^2 + 0.7410626247*E3 + 3.0923847418*E1*E3 - 0.0569760436*E2*E3 - 0.0018140982*E3^2 + Piecewise[{{4.9198549422 + 15.771531413*E1, E1 >= -0.3119452901}, {-5.4305961809 - 17.4088096632*E1, E1 < -0.3119452901}}, -3.2744866532 - 10.4969901999*E1]	0.8099190538	0.8099239359
0.8099236972	-0.1954097459 - 1.8318572823*E1 - 1.8689059119*E1^2 + 0.0067465075*E1^3 - 1.0745771687*E2 - 4.5442334986*E1*E2 + 0.1616301246*E2^2 + 0.7425633212*E3 + 3.0971233379*E1*E3 - 0.056974808*E2*E3 - 0.0018142668*E3^2 + Piecewise[{{4.8891213679 + 15.6726322598*E1, E1 >= -0.3119527905}, {-5.3927383531 - 17.2870335429*E1, E1 < -0.3119527905}}, -3.2516229324 - 10.4234455707*E1]	0.809921382	0.8099262553
0.8099259652	-0.1647279961 - 1.7639583059*E1 - 1.96658704*E1^2 + 0.0067477455*E1^3 - 1.104901281*E2 - 4.6413347109*E1*E2 + 0.1616306744*E2^2 + 0.7729423482*E3 + 3.1944337569*E1*E3 - 0.0569735977*E2*E3 - 0.001814432*E3^2 + Piecewise[{{4.8881438899 + 15.6691297798*E1, E1 >= -0.3119601381}, {-5.3915427411 - 17.2827938017*E1, E1 < -0.3119601381}}, -1.1937433967 - 3.8265895252*E1]	0.8099236972	0.8099285362
0.8099281214	-0.2011763182 - 1.889762789*E1 - 1.9953940437*E1^2 + 0.0067489226*E1^3 - 1.1565479933*E2 - 4.8067855608*E1*E2 + 0.1616311972*E2^2 + 0.8094297124*E3 + 3.3113233683*E1*E3 - 0.0569724469*E2*E3 - 0.001814589*E3^2 + Piecewise[{{5.1249309013 + 16.4277916242*E1, E1 >= -0.3119671237}, {-5.6833000128 - 18.217624812*E1, E1 < -0.3119671237}}, -3.4700444613 - 11.1231094495*E1]	0.8099259652	0.8099305247
0.8099303794	-0.1950221959 - 1.8300951432*E1 - 1.8674291523*E1^2 + 0.0067501553*E1^3 - 1.0734612085*E2 - 4.5403503768*E1*E2 + 0.1616317446*E2^2 + 0.7416865205*E3 + 3.0941045575*E1*E3 - 0.0569712419*E2*E3 - 0.0018147534*E3^2 + Piecewise[{{4.8850323561 + 15.6584378353*E1, E1 >= -0.3119744388}, {-5.3877259678 - 17.2697673199*E1, E1 < -0.3119744388}}, -3.2689360527 - 10.4782175916*E1]	0.8099281214	0.8099328744
0.8099324982	-0.2019256836 - 1.9069713466*E1 - 2.0429751163*E1^2 + 0.006751312*E1^3 - 1.1492823336*E2 - 4.7832844142*E1*E2 + 0.1616322583*E2^2 + 0.7969369761*E3 + 3.2711339844*E1*E3 - 0.056970111*E2*E3 - 0.0018149077*E3^2 + Piecewise[{{5.1327245078 + 16.4520259858*E1, E1 >= -0.3119813032}, {-5.5551270759 - 17.8059615062*E1, E1 < -0.3119813032}}, -3.3757791039 - 10.8204532417*E1]	0.8099303794	0.8099349185
0.8099346871	-0.1652938187 - 1.7662422329*E1 - 1.9683047055*E1^2 + 0.0067525071*E1^3 - 1.1066590573*E2 - 4.646560588*E1*E2 + 0.1616327889*E2^2 + 0.7742750622*E3 + 3.1984247593*E1*E3 - 0.0569689428*E2*E3 - 0.0018150671*E3^2 + Piecewise[{{4.8943277076 + 15.6875313006*E1, E1 >= -0.3119883947}, {-5.3991956477 - 17.3057579677*E1, E1 < -0.3119883947}}, -3.275861347 - 10.4999461598*E1]	0.8099324982	0.809937168
0.8099366552	-0.2466558396 - 2.0680835284*E1 - 2.0999608708*E1^2 + 0.0067535817*E1^3 - 1.2257824423*E2 - 5.0282804837*E1*E2 + 0.1616332661*E2^2 + 0.8525727091*E3 + 3.4493195456*E1*E3 - 0.0569678923*E2*E3 - 0.0018152105*E3^2 + Piecewise[{{5.4585645443 + 17.4956924045*E1, E1 > -0.3119947709}, {-5.956612134 - 19.0920255359*E1, E1 == -0.3119947709 || E1 < -0.3119947709}}, -3.5752387345 - 11.4592905632*E1]	0.8099346871	0.8099388623
0.8099387008	-0.2407849623 - 1.9932688401*E1 - 1.954382507*E1^2 + 0.0069329362*E1^3 - 1.1346209325*E2 - 4.7152613893*E1*E2 + 0.1585990762*E2^2 + 0.7750427173*E3 + 3.1887951393*E1*E3 - 0.0559070913*E2*E3 - 0.0018078472*E3^2 + Piecewise[{{5.1761409552 + 16.5901210286*E1, E1 >= -0.3120013981}}, -5.6185664259 - 18.0081450292*E1]	0.8099366552	0.8099409721
0.8099408264	-0.2075685547 - 1.8563894502*E1 - 1.8569622903*E1^2 + 0.0069340653*E1^3 - 1.0821760553*E2 - 4.5470675941*E1*E2 + 0.1585988985*E2^2 + 0.7437873348*E3 + 3.088549357*E1*E3 - 0.0559057508*E2*E3 - 0.0018079923*E3^2 + Piecewise[{{4.9200141604 + 15.7688574497*E1, E1 >= -0.3120082844}}, -5.4435440523 - 17.4467933188*E1]	0.8099387008	0.8099431556
0.8099427779	-0.2384757563 - 2.0330501645*E1 - 2.0718970657*E1^2 + 0.0067569248*E1^3 - 1.2012759952*E2 - 4.949426699*E1*E2 + 0.1616347504*E2^2 + 0.8336702496*E3 + 3.3885243533*E1*E3 - 0.0569646244*E2*E3 - 0.0018156564*E3^2 + Piecewise[{{5.3706606438 + 17.212850045*E1, E1 >= -0.3120146071}, {-5.8483136335 - 18.7437174429*E1, E1 < -0.3120146071}}, -3.5528414912 - 11.38677937*E1]	0.8099408264	0.8099449702
0.8099446985	-0.2193138262 - 1.9559816873*E1 - 2.0556327357*E1^2 + 0.0069361223*E1^3 - 1.2134138864*E2 - 4.967487802*E1*E2 + 0.1585985748*E2^2 + 0.8504207569*E3 + 3.4301751477*E1*E3 - 0.0559033088*E2*E3 - 0.0018082568*E3^2 + Piecewise[{{5.3043137548 + 16.9998707113*E1, E1 >= -0.3120208291}, {-5.9170840189 - 18.9637468597*E1, E1 < -0.3120208291}}, -1.3335748899 - 4.2739931613*E1]	0.8099427779	0.8099468295
0.8099467759	-0.1988073241 - 1.8483234609*E1 - 1.921294252*E1^2 + 0.0069372258*E1^3 - 1.0754041558*E2 - 4.5250792499*E1*E2 + 0.1585984012*E2^2 + 0.7332044542*E3 + 3.0544405243*E1*E3 - 0.0559019987*E2*E3 - 0.0018083987*E3^2 + Piecewise[{{4.9040623789 + 15.7167603644*E1, E1 >= -0.3120275594}, {-5.2833412993 - 16.9322905602*E1, E1 < -0.3120275594}}, -3.2009022903 - 10.2583960725*E1]	0.8099446985	0.8099491278
0.8099488035	-0.1737136961 - 1.8019704432*E1 - 1.9966690199*E1^2 + 0.0067602152*E1^3 - 1.1320163113*E2 - 4.7271635407*E1*E2 + 0.1616362111*E2^2 + 0.79378185*E3 + 3.2604848777*E1*E3 - 0.0569614081*E2*E3 - 0.0018160953*E3^2 + Piecewise[{{4.9850189372 + 15.9758772522*E1, E1 >= -0.3120341286}}, -5.5109974174 - 17.6615213276*E1]	0.8099467759	0.8099510966
0.8099508368	-0.2101393337 - 1.8801270669*E1 - 1.9069607499*E1^2 + 0.0069393831*E1^3 - 1.0774491486*E2 - 4.531438952*E1*E2 + 0.1585980621*E2^2 + 0.7329352149*E3 + 3.05344785*E1*E3 - 0.0558994378*E2*E3 - 0.0018086761*E3^2 + Piecewise[{{4.9399849544 + 15.8312191384*E1, E1 >= -0.312040716}, {-5.3276117321 - 17.0734505458*E1, E1 < -0.312040716}}, -3.253066422 - 10.4251344638*E1]	0.8099488035	0.8099531213
0.8099527847	-0.2014630675 - 1.8905787228*E1 - 1.9957463938*E1^2 + 0.0067623895*E1^3 - 1.1575779832*E2 - 4.8088897674*E1*E2 + 0.1616371763*E2^2 + 0.8101631682*E3 + 3.3128503633*E1*E3 - 0.0569592829*E2*E3 - 0.0018163853*E3^2 + Piecewise[{{5.1282877165 + 16.4343425022*E1, E1 >= -0.3120470269}, {-5.6875469994 - 18.2265700663*E1, E1 < -0.3120470269}}, -3.4726563536 - 11.1286314384*E1]	0.8099508368	0.8099549555
0.809954614	-0.2404402221 - 2.0299655524*E1 - 2.076083093*E1^2 + 0.0069413897*E1^3 - 1.2082376521*E2 - 4.9503811332*E1*E2 + 0.1585977468*E2^2 + 0.8360059367*E3 + 3.3836259407*E1*E3 - 0.0558970557*E2*E3 - 0.0018089341*E3^2 + Piecewise[{{5.372952677 + 17.2180798645*E1, E1 >= -0.3120529536}, {-5.861116174 - 18.7824409492*E1, E1 < -0.3120529536}}, -3.5498019848 - 11.3756397556*E1]	0.8099527847	0.8099566671
0.8099564525	-0.2132847173 - 1.9350760663*E1 - 2.0509291491*E1^2 + 0.0069423663*E1^3 - 1.2051852551*E2 - 4.9405037591*E1*E2 + 0.1585975934*E2^2 + 0.844608997*E3 + 3.4111295861*E1*E3 - 0.0558958964*E2*E3 - 0.0018090596*E3^2 + Piecewise[{{5.2658750422 + 16.874618467*E1, E1 >= -0.3120589098}, {-5.8697970221 - 18.8099004312*E1, E1 < -0.3120589098}}, -3.5722602833 - 11.4473907684*E1]	0.809954614	0.8099584976
0.8099583241	-0.2050757851 - 1.9078996975*E1 - 2.0481963095*E1^2 + 0.0069433606*E1^3 - 1.1582753635*E2 - 4.7900854105*E1*E2 + 0.1585974373*E2^2 + 0.8007066268*E3 + 3.2703793893*E1*E3 - 0.0558947161*E2*E3 - 0.0018091875*E3^2 + Piecewise[{{5.1435665836 + 16.4823579002*E1, E1 >= -0.3120649736}, {-5.5784788674 - 17.8760172997*E1, E1 == -0.3120649736 || E1 < -0.3120649736}}, 3.5257575583 + 11.2981521673*E1]	0.8099564525	0.8099604587
0.8099600534	-0.2553983092 - 2.0803643956*E1 - 2.0841738216*E1^2 + 0.0069442793*E1^3 - 1.2648866693*E2 - 5.1316237141*E1*E2 + 0.1585972931*E2^2 + 0.8867891851*E3 + 3.5461634661*E1*E3 - 0.0558936256*E2*E3 - 0.0018093056*E3^2 + Piecewise[{{5.5395116055 + 17.7508295496*E1, E1 >= -0.3120705762}}, -6.2069955735 - 19.8897174131*E1]	0.8099583241	0.8099619447
0.8099619223	-0.2020353361 - 1.8928699727*E1 - 1.9974652942*E1^2 + 0.0067673803*E1^3 - 1.1593576913*E2 - 4.8141490731*E1*E2 + 0.1616393913*E2^2 + 0.811512421*E3 + 3.3168686164*E1*E3 - 0.0569544051*E2*E3 - 0.001817051*E3^2 + Piecewise[{{5.1345419666 + 16.4528242637*E1, E1 >= -0.312076631}}, -5.6952946535 - 18.2496671901*E1]	0.8099600534	0.8099640046
